round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
100,2.5198096799564538,2.51981,383.8645980002717,383.8646,10,0,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.892889577716699,0.89288956,0.09477347960429532,0.09477348,50,0,30,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.000534506111725395,0.0005345062,0.0016227269592016692,0.001622727,20,0.2,50,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.07062688082236646,0.07062687,8.274789140646503,8.27479,10,0,100,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.005185536029009746,0.0051855356,0.11751424979349101,0.11751425,20,0,10,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0035694636470776538,0.0035694642,0.006667978731880647,0.006667978,10,0.2,100,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.006852731809734858,0.006852732,0.019275164231657982,0.019275164,300,0.2,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.03612494382086275,0.036124956,2.895794186532868,2.8957944,20,0.2,10,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.021863389012792122,0.021863388,0.020514443962146408,0.020514445,10,0.2,10,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.012367550144487531,0.012367551,0.07076710749486959,0.07076711,50,0,50,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,101.89845095701324,101.898445,296.386474609375,296.38647,300,0.2,50,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.05587167768460798,0.055871684,0.010273778811097145,0.010273779,300,0,50,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.5095999718152289,0.5096,0.05381779745221138,0.053817797,300,0,30,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,2.818483545895102,2.8184836,2.2652489463364858,2.265249,10,0.2,10,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.2478399403200818,0.24783994,0.5252907031811542,0.5252907,100,0.2,10,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.00018611368630854655,0.00018611368,0.0010940092865244619,0.0010940093,50,0.2,50,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.012837894638910944,0.012837895,0.04422261033883978,0.04422261,50,0,50,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.0019699694774357596,0.0019699691,0.006442397184270833,0.0064423974,50,0.2,10,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.1078802561902912,0.10788026,2.486986475701658,2.4869864,100,0,50,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.04874347614268755,0.048743483,0.8465799767038097,0.84657997,100,0.2,100,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.003791485053514615,0.0037914852,0.0026255591421081507,0.0026255592,100,0.2,10,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.00933506484641745,0.009335065,0.16769932210445404,0.16769932,300,0,50,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
