round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
30,0.03464586206537634,0.034645863,1.7422515153884888,1.7422515,300,0.2,30,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.09414898367277696,0.09414898,67.38925376543548,67.38925,10,0.2,100,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.009732986606975719,0.009732986,0.7194070975954939,0.7194071,20,0,100,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.005590140943680184,0.0055901413,0.10404819127444814,0.104048185,50,0,50,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0003140698696177354,0.00031406985,0.001010353805812462,0.0010103538,50,0.2,30,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.06507012950303101,0.06507013,8.798068046569824,8.798068,300,0.2,100,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.2901300922782326,0.29013002,9.325098915797907,9.325099,50,0.2,30,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.001561000152322668,0.0015610004,0.015577306970953941,0.015577309,10,0.2,10,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.00498764176505984,0.0049876417,1.2353609232118399,1.235361,20,0.2,100,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.00041265305354474564,0.000412653,0.006690281786155183,0.006690282,50,0,100,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0008766560247385688,0.0008766561,0.004545881880359247,0.004545882,50,0.2,30,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.005110653388877681,0.0051106536,0.008279638427377837,0.008279638,50,0.2,100,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0008922889991560526,0.0008922889,0.05703111757309937,0.05703112,20,0.2,100,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0003909342325620342,0.00039093423,0.0014452527365192954,0.0014452528,50,0,100,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.043675080844268355,0.04367508,2.2649658027945496,2.2649658,10,0,10,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.00042923843864089533,0.00042923843,0.0011096962517490837,0.0011096963,50,0.2,30,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.021630156504069846,0.021630155,5.611572027104202,5.6115723,20,0.2,50,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0018085378821560665,0.001808538,0.004030420762918345,0.004030421,100,0,10,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0071622288589734745,0.007162229,0.8504533619909525,0.85045344,50,0,50,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.01745198346847265,0.017451981,0.21143895453523573,0.21143897,10,0,50,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.02037362477348484,0.020373628,0.4897020454632073,0.48970205,50,0,30,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,1.6271815271732646,1.6271813,285.38700038521756,285.38702,10,0,100,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.028243002365171823,0.028243002,0.25529462611302733,0.25529462,20,0.2,10,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0011924511703473293,0.0011924509,0.018586924444407044,0.018586924,20,0,100,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.00039486678966817575,0.0003948668,0.0014989612547385439,0.0014989614,50,0,100,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0013056847494711417,0.0013056846,0.003440149586999834,0.0034401496,50,0,100,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.09597899729114394,0.095979,0.8529687523841858,0.85296875,300,0,100,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.5420668771674251,0.5420669,15.44433421623416,15.444334,100,0.2,10,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0011612464500994411,0.0011612463,0.0172898357041271,0.017289836,20,0,50,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.25734180361251946,0.2573418,0.49796811473078845,0.49796808,20,0,30,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.04795104614150366,0.047951035,4.757298762751062,4.7572994,10,0.2,10,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,16.522867532156198,16.522867,0.18438167906389002,0.18438166,10,0,30,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.12224567288379233,0.122245654,5.645263504009785,5.6452627,10,0,30,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.015311699326318828,0.015311699,0.19953394625563084,0.19953395,20,0.2,10,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.4571707325278396,0.45717072,10.801695823669434,10.801696,300,0,100,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.0009805335621596402,0.0009805335,0.028387927623442943,0.028387927,50,0.2,50,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,2.2301892858541765,2.2301896,92.04162579047971,92.041626,100,0.2,10,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.017703765139137347,0.017703764,1.9482873678207397,1.9482874,300,0.2,100,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.008077098544281036,0.008077097,0.02912217864756779,0.029122178,20,0.2,50,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.03799302248827378,0.03799302,0.05429276064316538,0.054292765,50,0,30,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.500790151036365,0.5007901,3.8683478832244873,3.868348,300,0.2,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.00036975929069686653,0.00036975925,0.0019755878928685335,0.0019755878,50,0,30,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.000345289540533333,0.00034528953,0.004085678141564131,0.004085678,300,0.2,100,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.000760742956061353,0.00076074305,0.008879306618260538,0.008879307,10,0,30,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0049673827784753165,0.0049673826,0.04357949271798134,0.043579493,300,0.2,30,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.25872041851238226,0.2587204,0.836229731396931,0.83622986,50,0,30,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0005944766486471653,0.0005944767,0.046123446374223,0.04612345,20,0,100,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.001870269536617485,0.0018702698,0.02093240077658443,0.0209324,20,0.2,30,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0015577969396938138,0.001557797,0.0011529311241025514,0.001152931,50,0,100,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.039526302789904405,0.0395263,0.7180025577545166,0.71800256,300,0.2,30,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,7.0245800910185645,7.0245795,10.05420207977295,10.054202,300,0.2,10,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.00016584627172825322,0.00016584629,0.0011799326844416876,0.0011799326,50,0,50,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.010941021887802235,0.010941023,2.5823714615317153,2.5823715,10,0,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.01433161812983947,0.014331618,0.3386361937879062,0.3386362,20,0,10,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.002127849817514661,0.0021278497,0.0033079066779464483,0.0033079067,300,0.2,10,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.4516988968989635,0.45169893,1.3716164652894183,1.3716165,50,0.2,10,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,5.272009632197676,5.27201,50.16249084472656,50.16249,300,0,10,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0038761842117366408,0.0038761832,0.005388067319716622,0.0053880676,20,0.2,30,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.023376956696941658,0.023376958,0.5225187539600018,0.52251875,10,0,10,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.6751418270058217,0.67514175,287.16166723265155,287.16168,10,0.2,10,128,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.08059249755779668,0.0805925,0.30256075539240024,0.30256075,100,0.2,10,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.00408860612132577,0.0040886058,0.1356860178681772,0.13568601,100,0.2,100,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0018919359850429755,0.0018919364,0.28511866537581493,0.28511867,50,0.2,100,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.00578818051350222,0.0057881805,0.2032190543122408,0.20321907,100,0.2,100,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.016511592620350037,0.016511595,0.1153377914437797,0.11533779,50,0,30,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.011473909128781008,0.011473909,0.042254944422804724,0.042254943,50,0.2,50,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.14527210982760555,0.1452721,8.489159956210997,8.48916,100,0.2,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.11879711259644758,0.118797064,125.05562162935371,125.055626,10,0.2,100,50,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
